-3.95,-4,0.0
-3.9,-4,0.0
-3.85,-4,0.0
-3.8,-4,0.0
-3.75,-4,0.0
-3.7,-4,0.0
-3.65,-4,0.0
-3.6,-4,0.0
-3.55,-4,0.0
-3.5,-4,0.0
-3.45,-4,0.0
-3.4,-4,0.0
-3.35,-4,0.0
-3.3,-4,0.0
-3.25,-4,0.0
-3.2,-4,0.0
-3.15,-4,0.0
-3.1,-4,0.0
-3.05,-4,0.0
-3,-4,0.0
-2.95,-4,0.0
-2.9,-4,0.0
-2.85,-4,0.0
-2.8,-4,0.0
-2.75,-4,0.0
-2.7,-4,0.0
-2.65,-4,0.0
-2.6,-4,0.0
-2.55,-4,0.0
-2.5,-4,0.0
-2.45,-4,0.0
-2.4,-4,0.0
-2.35,-4,0.0
-2.3,-4,0.0
-2.25,-4,0.0
-2.2,-4,0.0
-2.15,-4,0.0
-2.1,-4,0.0
-2.05,-4,0.0
-2,-4,0.0
-1.95,-4,0.0
-1.9,-4,0.0
-1.85,-4,0.0
-1.8,-4,0.0
-1.75,-4,0.0
-1.7,-4,0.0
-1.65,-4,0.0
-1.6,-4,0.0
-1.55,-4,0.0
-1.5,-4,0.0
-1.45,-4,0.0
-1.4,-4,0.0
-1.35,-4,0.0
-1.3,-4,0.0
-1.25,-4,0.0
-1.2,-4,0.0
-1.15,-4,0.0
-1.1,-4,0.0
-1.05,-4,0.0
-1,-4,0.0
-0.95,-4,0.0
-0.9,-4,0.0
-0.85,-4,0.0
-0.8,-4,0.0
-0.75,-4,0.0
-0.7,-4,0.0
-0.65,-4,0.0
-0.6,-4,0.0
-0.55,-4,0.0
-0.5,-4,0.0
-0.45,-4,0.0
-0.4,-4,0.0
-0.35,-4,0.0
-0.3,-4,0.0
-0.25,-4,0.0
-0.2,-4,0.0
-0.15,-4,0.0
-0.1,-4,0.0
-0.05,-4,0.0
0.0,-4,0.0
0.05,-4,0.0
0.1,-4,0.0
0.15,-4,0.0
0.2,-4,0.0
0.25,-4,0.0
0.3,-4,0.0
0.35,-4,0.0
0.4,-4,0.0
0.45,-4,0.0
0.5,-4,0.0
0.55,-4,0.0
0.6,-4,0.0
0.65,-4,0.0
0.7,-4,0.0
0.75,-4,0.0
0.8,-4,0.0
0.85,-4,0.0
0.9,-4,0.0
0.95,-4,0.0
1,-4,0.0
1.05,-4,0.0
1.1,-4,0.0
1.15,-4,0.0
1.2,-4,0.0
1.25,-4,0.0
1.3,-4,0.0
1.35,-4,0.0
1.4,-4,0.0
1.45,-4,0.0
1.5,-4,0.0
1.55,-4,0.0
1.6,-4,0.0
1.65,-4,0.0
1.7,-4,0.0
1.75,-4,0.0
1.8,-4,0.0
1.85,-4,0.0
1.9,-4,0.0
1.95,-4,0.0
2,-4,0.0
2.05,-4,0.0
2.1,-4,0.0
2.15,-4,0.0
2.2,-4,0.0
2.25,-4,0.0
2.3,-4,0.0
2.35,-4,0.0
2.4,-4,0.0
2.45,-4,0.0
2.5,-4,0.0
2.55,-4,0.0
2.6,-4,0.0
2.65,-4,0.0
2.7,-4,0.0
2.75,-4,0.0
2.8,-4,0.0
2.85,-4,0.0
2.9,-4,0.0
2.95,-4,0.0
3,-4,0.0
3.05,-4,0.0
3.1,-4,0.0
3.15,-4,0.0
3.2,-4,0.0
3.25,-4,0.0
3.3,-4,0.0
3.35,-4,0.0
3.4,-4,0.0
3.45,-4,0.0
3.5,-4,0.0
3.55,-4,0.0
3.6,-4,0.0
3.65,-4,0.0
3.7,-4,0.0
3.75,-4,0.0
3.8,-4,0.0
3.85,-4,0.0
3.9,-4,0.0
3.95,-4,0.0
4,-4,0.0
4.05,-4,0.0
4.1,-4,0.0
4.15,-4,0.0
4.2,-4,0.0
4.25,-4,0.0
4.3,-4,0.0
4.35,-4,0.0
4.4,-4,0.0
4.45,-4,0.0
4.5,-4,0.0
4.55,-4,0.0
4.6,-4,0.0
4.65,-4,0.0
4.7,-4,0.0
4.75,-4,0.0
4.8,-4,0.0
4.85,-4,0.0
4.9,-4,0.0
4.95,-4,0.0
5,-4,0.0
5.05,-4,0.0
5.1,-4,0.0
5.15,-4,0.0
5.2,-4,0.0
5.25,-4,0.0
5.3,-4,0.0
5.35,-4,0.0
5.4,-4,0.0
5.45,-4,0.0
5.5,-4,0.0
5.55,-4,0.0
5.6,-4,0.0
5.65,-4,0.0
5.7,-4,0.0
5.75,-4,0.0
5.8,-4,0.0
5.85,-4,0.0
5.9,-4,0.0
5.95,-4,0.0
6,-4,0.0
