2.000,2.000,2.000
2.020,2.020,2.020
2.040,2.040,2.040
2.060,2.060,2.060
2.080,2.080,2.080
2.100,2.100,2.100
2.120,2.120,2.120
2.140,2.140,2.140
2.160,2.160,2.160
2.180,2.180,2.180
2.200,2.200,2.200
2.220,2.220,2.220
2.240,2.240,2.240
2.260,2.260,2.260
2.280,2.280,2.280
2.300,2.300,2.300
2.320,2.320,2.320
2.340,2.340,2.340
2.360,2.360,2.360
2.380,2.380,2.380
2.400,2.400,2.400
2.420,2.420,2.420
2.440,2.440,2.440
2.460,2.460,2.460
2.480,2.480,2.480
2.500,2.500,2.500
2.520,2.520,2.520
2.540,2.540,2.540
2.560,2.560,2.560
2.580,2.580,2.580
2.600,2.600,2.600
2.620,2.620,2.620
2.640,2.640,2.640
2.660,2.660,2.660
2.680,2.680,2.680
2.700,2.700,2.700
2.720,2.720,2.720
2.740,2.740,2.740
2.760,2.760,2.760
2.780,2.780,2.780
2.800,2.800,2.800
2.820,2.820,2.820
2.840,2.840,2.840
2.860,2.860,2.860
2.880,2.880,2.880
2.900,2.900,2.900
2.920,2.920,2.920
2.940,2.940,2.940
2.960,2.960,2.960
2.980,2.980,2.980
3.000,3.000,3.000
3.020,3.020,3.020
3.040,3.040,3.040
3.060,3.060,3.060
3.080,3.080,3.080
3.100,3.100,3.100
3.120,3.120,3.120
3.140,3.140,3.140
3.160,3.160,3.160
3.180,3.180,3.180
3.200,3.200,3.200
3.220,3.220,3.220
3.240,3.240,3.240
3.260,3.260,3.260
3.280,3.280,3.280
3.300,3.300,3.300
3.320,3.320,3.320
3.340,3.340,3.340
3.360,3.360,3.360
3.380,3.380,3.380
3.400,3.400,3.400
3.420,3.420,3.420
3.440,3.440,3.440
3.460,3.460,3.460
3.480,3.480,3.480
3.500,3.500,3.500
3.520,3.520,3.520
3.540,3.540,3.540
3.560,3.560,3.560
3.580,3.580,3.580
3.600,3.600,3.600
3.620,3.620,3.620
3.640,3.640,3.640
3.660,3.660,3.660
3.680,3.680,3.680
3.700,3.700,3.700
3.720,3.720,3.720
3.740,3.740,3.740
3.760,3.760,3.760
3.780,3.780,3.780
3.800,3.800,3.800
3.820,3.820,3.820
3.840,3.840,3.840
3.860,3.860,3.860
3.880,3.880,3.880
3.900,3.900,3.900
3.920,3.920,3.920
3.940,3.940,3.940
3.960,3.960,3.960
3.980,3.980,3.980
4.000,4.000,4.000
4.020,4.020,4.020
4.040,4.040,4.040
4.060,4.060,4.060
4.080,4.080,4.080
4.100,4.100,4.100
4.120,4.120,4.120
4.140,4.140,4.140
4.160,4.160,4.160
4.180,4.180,4.180
4.200,4.200,4.200
4.220,4.220,4.220
4.240,4.240,4.240
4.260,4.260,4.260
4.280,4.280,4.280
4.300,4.300,4.300
4.320,4.320,4.320
4.340,4.340,4.340
4.360,4.360,4.360
4.380,4.380,4.380
4.400,4.400,4.400
4.420,4.420,4.420
4.440,4.440,4.440
4.460,4.460,4.460
4.480,4.480,4.480
4.500,4.500,4.500
4.520,4.520,4.520
4.540,4.540,4.540
4.560,4.560,4.560
4.580,4.580,4.580
4.600,4.600,4.600
4.620,4.620,4.620
4.640,4.640,4.640
4.660,4.660,4.660
4.680,4.680,4.680
4.700,4.700,4.700
4.720,4.720,4.720
4.740,4.740,4.740
4.760,4.760,4.760
4.780,4.780,4.780
4.800,4.800,4.800
4.820,4.820,4.820
4.840,4.840,4.840
4.860,4.860,4.860
4.880,4.880,4.880
4.900,4.900,4.900
4.920,4.920,4.920
4.940,4.940,4.940
4.960,4.960,4.960
4.980,4.980,4.980
5.000,5.000,5.000
5.020,5.020,5.020
5.040,5.040,5.040
5.060,5.060,5.060
5.080,5.080,5.080
5.100,5.100,5.100
5.120,5.120,5.120
5.140,5.140,5.140
5.160,5.160,5.160
5.180,5.180,5.180
5.200,5.200,5.200
5.220,5.220,5.220
5.240,5.240,5.240
5.260,5.260,5.260
5.280,5.280,5.280
5.300,5.300,5.300
5.320,5.320,5.320
5.340,5.340,5.340
5.360,5.360,5.360
5.380,5.380,5.380
5.400,5.400,5.400
5.420,5.420,5.420
5.440,5.440,5.440
5.460,5.460,5.460
5.480,5.480,5.480
5.500,5.500,5.500
5.520,5.520,5.520
5.540,5.540,5.540
5.560,5.560,5.560
5.580,5.580,5.580
5.600,5.600,5.600
5.620,5.620,5.620
5.640,5.640,5.640
5.660,5.660,5.660
5.680,5.680,5.680
5.700,5.700,5.700
5.720,5.720,5.720
5.740,5.740,5.740
5.760,5.760,5.760
5.780,5.780,5.780
5.800,5.800,5.800
5.820,5.820,5.820
5.840,5.840,5.840
5.860,5.860,5.860
5.880,5.880,5.880
5.900,5.900,5.900
5.920,5.920,5.920
5.940,5.940,5.940
5.960,5.960,5.960
5.980,5.980,5.980
6.000,6.000,6.000
