-5,7,0.0
-5,7,-0.1
-5,7,-0.2
-5,7,-0.3
-5,7,-0.4
-5,7,-0.5
-5,7,-0.6
-5,7,-0.7
-5,7,-0.8
-5,7,-0.9
-5,7,-1
-5,7,-1.1
-5,7,-1.2
-5,7,-1.3
-5,7,-1.4
-5,7,-1.5
-5,7,-1.6
-5,7,-1.7
-5,7,-1.8
-5,7,-1.9
-5,7,-2
-5,7,-2.1
-5,7,-2.2
-5,7,-2.3
-5,7,-2.4
-5,7,-2.5
-5,7,-2.6
-5,7,-2.7
-5,7,-2.8
-5,7,-2.9
-5,7,-3
-5,7,-3.1
-5,7,-3.2
-5,7,-3.3
-5,7,-3.4
-5,7,-3.5
-5,7,-3.6
-5,7,-3.7
-5,7,-3.8
-5,7,-3.9
-5,7,-4
-5,7,-4.1
-5,7,-4.2
-5,7,-4.3
-5,7,-4.4
-5,7,-4.5
-5,7,-4.6
-5,7,-4.7
-5,7,-4.8
-5,7,-4.9
-5,7,-5
-5,7,-5.1
-5,7,-5.2
-5,7,-5.3
-5,7,-5.4
-5,7,-5.5
-5,7,-5.6
-5,7,-5.7
-5,7,-5.8
-5,7,-5.9
-5,7,-6
-5,7,-6.1
-5,7,-6.2
-5,7,-6.3
-5,7,-6.4
-5,7,-6.5
-5,7,-6.6
-5,7,-6.7
-5,7,-6.8
-5,7,-6.9
-5,7,-7
-5,7,-7.1
-5,7,-7.2
-5,7,-7.3
-5,7,-7.4
-5,7,-7.5
-5,7,-7.6
-5,7,-7.7
-5,7,-7.8
-5,7,-7.9
-5,7,-8
