0.000,1.000,0.000
0.000,1.016,0.000
0.000,1.032,0.000
0.000,1.048,0.000
0.000,1.064,0.000
0.000,1.080,0.000
0.000,1.096,0.000
0.000,1.112,0.000
0.000,1.128,0.000
0.000,1.144,0.000
0.000,1.160,0.000
0.000,1.176,0.000
0.000,1.192,0.000
0.000,1.208,0.000
0.000,1.224,0.000
0.000,1.240,0.000
0.000,1.256,0.000
0.000,1.272,0.000
0.000,1.288,0.000
0.000,1.304,0.000
0.000,1.320,0.000
0.000,1.336,0.000
0.000,1.352,0.000
0.000,1.368,0.000
0.000,1.384,0.000
0.000,1.400,0.000
0.000,1.416,0.000
0.000,1.432,0.000
0.000,1.448,0.000
0.000,1.464,0.000
0.000,1.480,0.000
0.000,1.496,0.000
0.000,1.512,0.000
0.000,1.528,0.000
0.000,1.544,0.000
0.000,1.560,0.000
0.000,1.576,0.000
0.000,1.592,0.000
0.000,1.608,0.000
0.000,1.624,0.000
0.000,1.640,0.000
0.000,1.656,0.000
0.000,1.672,0.000
0.000,1.688,0.000
0.000,1.704,0.000
0.000,1.720,0.000
0.000,1.736,0.000
0.000,1.752,0.000
0.000,1.768,0.000
0.000,1.784,0.000
0.000,1.800,0.000
0.000,1.816,0.000
0.000,1.832,0.000
0.000,1.848,0.000
0.000,1.864,0.000
0.000,1.880,0.000
0.000,1.896,0.000
0.000,1.912,0.000
0.000,1.928,0.000
0.000,1.944,0.000
0.000,1.960,0.000
0.000,1.976,0.000
0.000,1.992,0.000
0.000,2.008,0.000
0.000,2.024,0.000
0.000,2.040,0.000
0.000,2.056,0.000
0.000,2.072,0.000
0.000,2.088,0.000
0.000,2.104,0.000
0.000,2.120,0.000
0.000,2.136,0.000
0.000,2.152,0.000
0.000,2.168,0.000
0.000,2.184,0.000
0.000,2.200,0.000
0.000,2.216,0.000
0.000,2.232,0.000
0.000,2.248,0.000
0.000,2.264,0.000
0.000,2.280,0.000
0.000,2.296,0.000
0.000,2.312,0.000
0.000,2.328,0.000
0.000,2.344,0.000
0.000,2.360,0.000
0.000,2.376,0.000
0.000,2.392,0.000
0.000,2.408,0.000
0.000,2.424,0.000
0.000,2.440,0.000
0.000,2.456,0.000
0.000,2.472,0.000
0.000,2.488,0.000
0.000,2.504,0.000
0.000,2.520,0.000
0.000,2.536,0.000
0.000,2.552,0.000
0.000,2.568,0.000
0.000,2.584,0.000
0.000,2.600,0.000
0.000,2.616,0.000
0.000,2.632,0.000
0.000,2.648,0.000
0.000,2.664,0.000
0.000,2.680,0.000
0.000,2.696,0.000
0.000,2.712,0.000
0.000,2.728,0.000
0.000,2.744,0.000
0.000,2.760,0.000
0.000,2.776,0.000
0.000,2.792,0.000
0.000,2.808,0.000
0.000,2.824,0.000
0.000,2.840,0.000
0.000,2.856,0.000
0.000,2.872,0.000
0.000,2.888,0.000
0.000,2.904,0.000
0.000,2.920,0.000
0.000,2.936,0.000
0.000,2.952,0.000
0.000,2.968,0.000
0.000,2.984,0.000
0.000,3.000,0.000
0.000,3.016,0.000
0.000,3.032,0.000
0.000,3.048,0.000
0.000,3.064,0.000
0.000,3.080,0.000
0.000,3.096,0.000
0.000,3.112,0.000
0.000,3.128,0.000
0.000,3.144,0.000
0.000,3.160,0.000
0.000,3.176,0.000
0.000,3.192,0.000
0.000,3.208,0.000
0.000,3.224,0.000
0.000,3.240,0.000
0.000,3.256,0.000
0.000,3.272,0.000
0.000,3.288,0.000
0.000,3.304,0.000
0.000,3.320,0.000
0.000,3.336,0.000
0.000,3.352,0.000
0.000,3.368,0.000
0.000,3.384,0.000
0.000,3.400,0.000
0.000,3.416,0.000
0.000,3.432,0.000
0.000,3.448,0.000
0.000,3.464,0.000
0.000,3.480,0.000
0.000,3.496,0.000
0.000,3.512,0.000
0.000,3.528,0.000
0.000,3.544,0.000
0.000,3.560,0.000
0.000,3.576,0.000
0.000,3.592,0.000
0.000,3.608,0.000
0.000,3.624,0.000
0.000,3.640,0.000
0.000,3.656,0.000
0.000,3.672,0.000
0.000,3.688,0.000
0.000,3.704,0.000
0.000,3.720,0.000
0.000,3.736,0.000
0.000,3.752,0.000
0.000,3.768,0.000
0.000,3.784,0.000
0.000,3.800,0.000
0.000,3.816,0.000
0.000,3.832,0.000
0.000,3.848,0.000
0.000,3.864,0.000
0.000,3.880,0.000
0.000,3.896,0.000
0.000,3.912,0.000
0.000,3.928,0.000
0.000,3.944,0.000
0.000,3.960,0.000
0.000,3.976,0.000
0.000,3.992,0.000
0.000,4.008,0.000
0.000,4.024,0.000
0.000,4.040,0.000
0.000,4.056,0.000
0.000,4.072,0.000
0.000,4.088,0.000
0.000,4.104,0.000
0.000,4.120,0.000
0.000,4.136,0.000
0.000,4.152,0.000
0.000,4.168,0.000
0.000,4.184,0.000
0.000,4.200,0.000
0.000,4.216,0.000
0.000,4.232,0.000
0.000,4.248,0.000
0.000,4.264,0.000
0.000,4.280,0.000
0.000,4.296,0.000
0.000,4.312,0.000
0.000,4.328,0.000
0.000,4.344,0.000
0.000,4.360,0.000
0.000,4.376,0.000
0.000,4.392,0.000
0.000,4.408,0.000
0.000,4.424,0.000
0.000,4.440,0.000
0.000,4.456,0.000
0.000,4.472,0.000
0.000,4.488,0.000
0.000,4.504,0.000
0.000,4.520,0.000
0.000,4.536,0.000
0.000,4.552,0.000
0.000,4.568,0.000
0.000,4.584,0.000
0.000,4.600,0.000
0.000,4.616,0.000
0.000,4.632,0.000
0.000,4.648,0.000
0.000,4.664,0.000
0.000,4.680,0.000
0.000,4.696,0.000
0.000,4.712,0.000
0.000,4.728,0.000
0.000,4.744,0.000
0.000,4.760,0.000
0.000,4.776,0.000
0.000,4.792,0.000
0.000,4.808,0.000
0.000,4.824,0.000
0.000,4.840,0.000
0.000,4.856,0.000
0.000,4.872,0.000
0.000,4.888,0.000
0.000,4.904,0.000
0.000,4.920,0.000
0.000,4.936,0.000
0.000,4.952,0.000
0.000,4.968,0.000
0.000,4.984,0.000
0.000,5.000,0.000
